Education,Marital_Status,Income,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Member_Year,Age,Kids,Total_Transactions,Total_Purchases,Campaign_Acc
4,1,56242000.0,72,689000,8000,167000,11000,8000,88000,5,8,4,11,6,0,0,0,0,0,0,0,1,53,1,971000,23,0
2,0,48904000.0,1,283000,10000,38000,0,13000,27000,4,7,2,4,8,0,0,0,0,0,0,0,0,62,1,371000,13,0
2,0,56243000.0,26,347000,0,35000,4000,3000,7000,6,4,2,8,5,0,0,0,0,0,0,0,1,47,3,396000,14,0
2,1,21355000.0,5,5000,13000,14000,0,5000,31000,2,2,1,2,6,1,0,0,0,0,0,1,1,37,1,68000,5,1
3,1,57420000.0,22,280000,0,18000,0,0,24000,3,5,1,6,7,0,1,0,0,0,0,0,1,51,1,322000,12,1
3,1,51381500.0,39,187000,5000,65000,26000,20000,14000,2,4,2,6,5,0,0,0,0,0,0,0,1,52,1,317000,12,0
3,0,46390000.0,56,95000,14000,64000,2000,9000,38000,1,4,2,3,7,0,0,0,0,0,0,0,2,67,1,222000,9,0
1,1,54342000.0,74,84000,10000,34000,11000,10000,28000,4,3,1,4,6,0,0,0,0,0,0,0,1,66,2,177000,8,0
2,1,51381500.0,87,19000,4000,12000,2000,2000,6000,1,1,0,3,5,0,0,0,0,0,0,0,0,64,2,45000,4,0
1,0,51381500.0,49,5000,1000,9000,2000,0,4000,1,1,0,2,7,0,0,0,0,0,0,0,2,58,2,21000,3,0
2,1,20895000.0,24,18000,3000,17000,3000,0,4000,1,2,0,3,9,0,0,0,0,0,0,0,0,49,1,45000,5,0
2,1,92344000.0,9,992000,24000,694000,51000,19000,119000,0,5,10,5,1,1,0,1,0,0,0,0,2,74,0,1899000,20,2
4,1,51381500.0,17,25000,1000,13000,0,0,3000,1,1,0,3,7,0,0,0,0,0,0,0,2,50,1,42000,4,0
1,1,26907000.0,10,9000,1000,7000,0,3000,2000,2,1,0,3,7,0,0,0,0,0,0,0,1,46,2,22000,4,0
2,1,44964000.0,35,19000,1000,17000,2000,0,2000,1,1,0,3,8,0,0,0,0,0,0,0,0,42,2,41000,4,0
2,1,75507000.0,56,709000,93000,374000,104000,80000,80000,1,8,6,6,3,0,0,0,0,0,0,0,2,43,0,1440000,20,0
3,1,53761000.0,7,158000,0,76000,13000,7000,71000,6,4,4,3,5,0,0,0,0,0,0,0,1,50,2,325000,11,0
2,1,22682000.0,51,10000,14000,29000,4000,2000,36000,3,2,1,4,4,0,0,0,0,0,0,0,1,49,1,95000,7,0
4,1,38887000.0,17,25000,1000,13000,0,0,3000,1,1,0,3,7,0,0,0,0,0,0,0,2,50,1,42000,4,0
1,0,41658000.0,30,8000,4000,12000,15000,4000,29000,2,1,1,2,4,0,0,0,0,0,0,0,0,47,2,72000,4,0
4,1,29791000.0,21,14000,0,6000,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,2,50,1,20000,5,0
3,1,63915000.0,2,622000,7000,115000,30000,0,15000,2,6,3,12,5,0,0,0,0,0,0,0,1,66,2,789000,21,0
2,0,39996000.0,85,11000,0,3000,0,0,1000,1,1,0,2,6,0,0,0,0,0,0,0,2,48,2,15000,3,0
2,0,26759000.0,65,25000,3000,16000,8000,5000,2000,2,2,1,3,6,0,0,0,0,0,0,0,2,50,1,59000,6,0
3,0,63841000.0,64,635000,15000,100000,20000,7000,131000,1,9,3,9,6,0,0,0,0,0,0,0,1,54,1,908000,21,0
4,1,51039000.0,11,100000,64000,79000,65000,0,109000,2,6,2,4,7,0,0,0,0,0,0,0,0,53,2,417000,12,0
2,1,60544000.0,92,201000,2000,43000,3000,5000,35000,4,5,1,5,6,0,0,0,0,0,0,0,0,61,2,289000,11,0
2,1,65685000.0,54,642000,14000,49000,0,7000,57000,1,9,2,9,5,0,0,0,0,0,0,0,2,50,1,769000,20,0
2,1,37716000.0,4,97000,1000,41000,6000,2000,41000,2,4,1,3,7,0,0,0,0,0,0,0,2,69,1,188000,8,0
2,0,36864000.0,53,204000,5000,39000,17000,0,89000,3,5,2,4,8,0,0,0,0,0,0,1,0,65,1,354000,11,0
3,1,44511000.0,39,513000,7000,133000,46000,14000,14000,6,8,4,8,8,0,0,0,0,0,0,0,0,52,1,727000,20,0
4,1,36947000.0,49,88000,3000,21000,4000,1000,29000,4,3,0,4,9,0,0,0,0,0,0,0,0,55,2,146000,7,0
3,1,47352000.0,70,172000,12000,112000,8000,0,15000,4,6,1,5,7,0,0,0,0,0,0,0,1,71,1,319000,12,0
3,1,67087000.0,40,329000,35000,222000,130000,35000,43000,2,7,5,8,4,0,0,0,0,0,0,0,1,69,1,794000,20,0
2,1,57045000.0,40,296000,13000,104000,11000,13000,17000,3,4,2,9,3,0,0,0,0,0,0,0,0,72,1,454000,15,0
4,0,36957000.0,43,100000,2000,16000,2000,1000,31000,4,3,2,2,9,0,0,0,0,0,0,1,0,69,2,152000,7,0
4,1,69389000.0,17,422000,7000,238000,69000,46000,15000,1,7,2,12,4,0,0,0,0,0,0,0,0,45,1,797000,21,0
2,1,80134000.0,40,1218000,16000,272000,104000,0,80000,2,5,3,6,6,0,1,1,1,0,0,1,1,50,1,1690000,14,3
3,1,43142000.0,84,5000,1000,7000,2000,1000,4000,1,1,0,2,7,0,0,0,0,0,0,0,2,53,2,20000,3,0
2,1,80589000.0,25,507000,93000,520000,242000,40000,26000,1,5,10,5,1,0,0,0,1,0,0,1,2,78,0,1428000,20,1
2,0,34412000.0,62,52000,12000,50000,4000,36000,55000,3,5,0,3,9,0,0,0,0,0,0,0,1,32,1,209000,8,0
2,0,57537000.0,83,191000,56000,139000,51000,8000,100000,4,4,3,8,4,0,0,0,0,0,0,0,1,43,1,545000,15,0
0,1,22634000.0,47,2000,23000,11000,8000,6000,46000,1,2,1,2,8,0,0,0,0,0,0,0,1,56,0,96000,5,0
2,1,51315000.0,45,68000,28000,39000,16000,30000,41000,1,2,2,5,2,0,0,0,0,0,0,0,2,74,0,222000,9,0
2,1,36026000.0,34,20000,4000,10000,6000,4000,17000,2,2,0,3,6,0,0,0,0,0,0,0,2,50,3,61000,5,0
2,1,24639000.0,3,20000,3000,16000,0,4000,1000,3,2,0,4,6,0,0,0,0,0,0,0,2,49,2,44000,6,0
4,1,34578000.0,1,7000,0,1000,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,2,50,3,8000,3,0
1,0,65704000.0,18,279000,172000,74000,38000,8000,246000,1,2,10,10,1,0,0,0,0,0,0,0,1,50,0,817000,22,0
2,0,63810000.0,45,977000,12000,253000,16000,12000,101000,4,4,3,12,8,0,1,0,0,0,0,0,0,56,1,1371000,19,1
4,1,54132000.0,81,30000,1000,8000,0,0,3000,1,1,0,3,7,0,0,0,0,0,0,0,2,53,1,42000,4,0
2,1,18690000.0,77,6000,1000,7000,23000,4000,19000,1,1,1,2,8,0,0,0,0,0,0,0,0,63,0,60000,4,0
2,1,28164000.0,23,3000,18000,26000,11000,8000,12000,3,2,0,4,7,0,0,0,0,0,0,0,1,52,1,78000,6,0
4,1,34596000.0,48,14000,0,2000,0,0,7000,1,1,0,2,8,0,0,0,0,0,0,0,1,48,1,23000,3,0
4,1,43269000.0,61,10000,1000,7000,0,0,1000,1,1,0,2,8,0,0,0,0,0,0,0,1,50,1,19000,3,0
1,0,38741000.0,60,7000,10000,17000,8000,6000,13000,2,2,0,3,7,0,0,0,0,0,0,0,2,64,2,61000,5,0
2,0,31907000.0,75,33000,87000,64000,175000,16000,74000,1,6,1,6,7,0,0,0,0,0,0,0,1,50,0,449000,13,0
3,1,27100000.0,64,12000,0,13000,2000,0,10000,1,1,0,3,7,0,0,0,0,0,0,0,1,39,1,37000,4,0
1,0,31163000.0,54,2000,3000,10000,11000,2000,10000,1,1,0,3,6,0,0,0,0,0,0,0,2,49,1,38000,4,0
2,1,92533000.0,84,693000,21000,118000,110000,147000,42000,1,6,5,11,2,0,0,1,1,0,0,0,1,37,0,1131000,22,2
2,0,34853000.0,75,9000,3000,15000,2000,3000,2000,2,2,0,3,6,0,0,0,0,0,0,0,1,49,2,34000,5,0
2,0,70844000.0,16,129000,26000,67000,3000,67000,2000,5,6,1,5,7,0,0,0,0,0,0,0,1,55,2,294000,12,0
1,1,31086000.0,79,16000,2000,11000,3000,0,16000,2,1,1,2,8,1,0,0,0,0,0,0,1,43,2,48000,4,1
2,1,60544000.0,92,201000,2000,43000,3000,5000,35000,4,5,1,5,6,0,0,0,0,0,0,0,0,61,2,289000,11,0
1,1,20491000.0,16,5000,4000,5000,4000,2000,10000,1,0,1,2,7,0,0,0,0,0,0,0,1,36,0,30000,3,0
2,1,42523000.0,96,14000,36000,11000,3000,26000,35000,1,1,1,4,2,0,0,0,0,0,0,0,2,58,0,125000,6,0
2,1,39922000.0,30,29000,12000,59000,19000,1000,36000,2,3,0,4,8,0,0,0,0,0,0,0,1,39,1,156000,7,0
2,1,33402000.0,60,26000,2000,19000,10000,5000,8000,3,2,1,3,8,0,0,0,0,0,0,0,1,70,2,70000,6,0
3,1,36408000.0,11,9000,1000,4000,3000,2000,3000,1,1,0,2,6,0,0,0,0,0,0,0,1,73,2,22000,3,0
2,1,21645000.0,75,14000,0,23000,4000,5000,19000,3,3,0,3,9,0,0,0,0,0,0,1,0,43,1,65000,6,0
3,0,78427000.0,36,972000,19000,595000,180000,26000,138000,3,3,7,10,3,0,0,0,1,0,0,1,0,74,0,1930000,20,1
2,1,82657000.0,71,966000,168000,672000,246000,105000,126000,1,7,5,10,4,0,1,0,1,0,0,0,1,76,0,2283000,22,2
2,1,51876000.0,88,99000,27000,102000,28000,48000,6000,1,2,2,8,1,0,0,0,0,0,0,0,1,64,0,310000,12,0
1,1,78041000.0,93,482000,35000,553000,72000,160000,17000,1,4,4,9,2,0,0,0,0,0,0,0,0,51,0,1319000,17,0
2,1,52852000.0,93,714000,8000,99000,11000,0,47000,4,10,7,5,8,1,0,0,0,0,0,0,0,65,1,879000,22,1
4,1,70038000.0,54,587000,54000,348000,71000,54000,130000,1,4,4,8,2,0,0,0,0,0,0,0,1,40,0,1244000,16,0
1,1,69401000.0,41,399000,27000,159000,58000,8000,39000,4,4,4,5,2,0,0,0,0,0,0,0,2,49,1,690000,13,0
2,1,46053000.0,46,56000,10000,92000,19000,7000,25000,3,3,2,4,5,0,0,0,0,0,0,0,1,50,1,209000,9,0
2,1,77343000.0,28,227000,151000,573000,98000,54000,31000,1,3,4,9,1,0,0,0,0,0,0,0,2,57,0,1134000,16,0
2,0,73892000.0,40,703000,102000,601000,0,58000,43000,1,3,11,8,1,0,0,0,0,0,0,1,1,69,0,1507000,22,0
4,0,40304000.0,82,37000,0,17000,0,0,3000,1,2,0,3,7,0,0,0,0,0,0,0,1,55,1,57000,5,0
4,1,32727000.0,38,167000,13000,180000,86000,13000,70000,2,7,3,5,8,0,0,0,0,0,0,0,0,57,0,529000,15,0
2,1,68695000.0,3,458000,81000,356000,106000,50000,40000,1,4,4,7,2,0,0,0,0,0,0,0,2,53,0,1091000,15,0
2,0,43300000.0,87,91000,3000,52000,2000,1000,31000,3,4,0,4,8,0,0,0,0,0,0,1,0,51,1,180000,8,0
2,1,26290000.0,49,15000,8000,16000,11000,5000,22000,4,2,0,4,6,0,0,0,0,0,0,0,1,50,2,77000,6,0
2,0,93790000.0,16,1302000,68000,731000,89000,114000,45000,0,6,7,12,2,0,1,1,1,0,0,1,2,52,0,2349000,25,3
4,1,38410000.0,65,153000,64000,123000,116000,64000,14000,2,5,2,9,6,0,0,0,0,0,0,1,0,48,0,534000,16,0
3,0,64866000.0,9,508000,5000,21000,7000,5000,10000,4,7,3,7,5,0,1,0,0,0,0,0,2,72,1,556000,17,1
2,1,57957000.0,24,290000,59000,177000,77000,5000,29000,7,4,6,8,3,0,0,0,0,0,1,0,1,63,1,637000,18,0
4,1,46015000.0,25,38000,0,2000,0,0,6000,1,1,0,3,7,1,0,0,0,1,0,0,2,67,2,46000,4,2
2,1,16531000.0,43,2000,13000,6000,7000,5000,11000,3,3,0,3,7,0,0,0,0,0,0,0,2,44,1,44000,6,0
3,1,28072000.0,10,30000,0,10000,2000,0,5000,1,1,0,3,7,0,0,0,0,0,0,0,1,36,1,47000,4,0
3,0,49476000.0,29,386000,23000,95000,54000,41000,196000,4,2,11,5,2,0,0,0,0,0,0,0,1,59,1,795000,18,0
2,1,50725000.0,45,443000,10000,75000,0,10000,48000,4,8,1,8,8,0,0,0,0,0,0,0,1,69,1,586000,17,0
2,1,83844000.0,57,901000,31000,345000,75000,31000,191000,1,4,4,11,1,0,0,1,0,0,0,0,1,70,0,1574000,19,1
4,1,41145000.0,20,9000,0,3000,0,0,1000,1,0,0,3,3,0,0,0,0,0,0,0,2,72,2,13000,3,0
2,1,67419000.0,29,846000,84000,352000,91000,56000,42000,4,9,4,8,5,0,0,0,0,0,0,0,1,52,1,1471000,21,0
1,1,23162000.0,82,8000,3000,9000,19000,4000,22000,3,1,1,3,6,0,0,0,0,0,0,0,1,52,2,65000,5,0
2,1,34380000.0,68,72000,7000,58000,13000,1000,24000,4,4,1,3,8,0,0,0,0,0,0,0,1,45,1,175000,8,0
2,0,34704000.0,65,29000,0,5000,0,1000,5000,1,1,0,3,5,0,0,0,0,0,0,0,1,56,1,40000,4,0
4,1,94871000.0,99,169000,24000,553000,188000,0,144000,1,8,5,4,7,0,1,1,0,0,0,1,0,53,2,1078000,17,2
2,1,65148000.0,9,460000,35000,422000,33000,12000,153000,2,6,6,7,4,0,0,0,0,0,0,0,0,64,1,1115000,19,0
2,1,39898000.0,20,69000,8000,26000,12000,7000,12000,2,3,0,4,7,0,0,0,0,0,0,0,1,68,1,134000,7,0
3,0,64857000.0,78,556000,14000,717000,210000,0,43000,1,7,5,10,4,0,0,0,0,0,0,0,0,66,0,1540000,22,0
4,1,59892000.0,26,73000,0,13000,0,1000,0,1,2,1,3,3,0,0,0,0,0,0,0,1,52,1,87000,6,0
3,0,41020000.0,68,112000,1000,54000,7000,7000,36000,1,3,2,4,3,0,0,0,0,0,0,0,1,35,0,217000,9,0
4,1,57072000.0,79,944000,0,60000,0,0,30000,2,7,5,13,5,1,0,0,0,0,0,0,2,61,1,1034000,25,1
2,0,60474000.0,25,265000,199000,303000,234000,9000,170000,7,10,2,12,7,0,0,0,0,0,0,0,1,43,1,1180000,24,0
2,1,62807000.0,83,526000,28000,135000,10000,21000,99000,3,5,3,12,5,0,0,0,0,0,0,0,0,62,1,819000,20,0
1,1,19414000.0,32,2000,3000,12000,3000,5000,7000,1,1,0,3,8,0,0,0,0,0,0,0,1,41,1,32000,4,0
2,1,19107000.0,49,2000,4000,9000,10000,5000,16000,2,1,0,3,7,0,0,0,0,0,0,0,1,42,1,46000,4,0
1,1,75484000.0,50,378000,97000,259000,197000,194000,34000,2,7,3,6,4,0,0,0,0,0,0,0,0,46,1,1159000,16,0
3,0,70379000.0,84,553000,25000,142000,65000,67000,8000,3,6,3,13,4,0,0,0,0,0,0,0,1,46,1,860000,22,0
3,1,79419000.0,96,751000,127000,687000,20000,15000,31000,1,4,6,4,2,0,0,0,0,0,0,0,2,52,0,1631000,14,0
4,1,64014000.0,56,406000,0,30000,0,0,8000,7,8,2,5,7,0,0,0,1,0,0,0,2,76,3,444000,15,1
2,1,76998000.0,85,1449000,89000,161000,69000,35000,107000,2,11,8,8,6,0,0,1,0,0,0,0,1,67,1,1910000,27,1
3,1,49854000.0,63,123000,17000,171000,39000,0,30000,5,6,2,5,6,0,0,0,0,0,0,0,1,50,1,380000,13,0
4,1,60585000.0,17,267000,42000,309000,55000,42000,21000,10,7,4,9,5,0,0,0,0,0,0,1,1,51,2,736000,20,0
4,0,42873000.0,11,209000,0,40000,3000,2000,15000,4,6,1,4,8,0,0,0,0,0,0,0,1,72,2,269000,11,0
2,1,87679000.0,62,1259000,172000,815000,97000,148000,33000,1,7,11,10,4,1,0,1,1,0,0,1,1,34,0,2524000,28,3
2,1,57867000.0,48,344000,35000,178000,15000,23000,17000,7,7,2,9,6,0,0,0,0,0,0,0,1,44,1,612000,18,0
2,1,35765000.0,86,22000,3000,30000,0,5000,15000,2,2,0,4,6,0,0,0,0,0,0,0,1,32,1,75000,6,0
2,1,65492000.0,73,247000,161000,295000,210000,85000,47000,2,4,7,13,2,0,0,0,0,0,0,0,2,63,0,1045000,24,0
2,0,32952000.0,36,38000,0,12000,3000,1000,1000,1,2,0,3,7,0,0,0,0,0,0,0,1,45,1,55000,5,0
4,1,53374000.0,34,896000,10000,101000,13000,10000,34000,6,4,2,9,9,1,0,0,0,0,0,1,0,53,1,1064000,15,1
2,1,71706000.0,16,931000,56000,253000,91000,98000,14000,4,9,5,7,5,0,0,0,0,0,0,0,0,63,1,1443000,21,0
2,1,68487000.0,48,758000,12000,385000,33000,89000,89000,1,9,7,13,4,0,0,0,0,0,0,0,1,34,0,1366000,29,0
3,1,53253000.0,61,216000,9000,57000,20000,9000,125000,7,4,3,5,5,0,0,0,0,0,0,0,1,47,2,436000,12,0
1,0,31163000.0,54,2000,3000,10000,11000,2000,10000,1,1,0,3,6,0,0,0,0,0,0,0,2,49,1,38000,4,0
2,1,42014000.0,56,244000,15000,108000,4000,15000,50000,6,7,1,6,8,0,0,0,0,0,0,1,0,45,1,436000,14,0
3,1,54108000.0,74,539000,6000,91000,8000,6000,97000,13,8,2,9,8,0,0,0,0,0,0,0,0,49,2,747000,19,0
4,0,49667000.0,35,1181000,26000,120000,17000,13000,39000,2,5,10,5,8,1,0,0,0,0,0,1,0,67,0,1396000,20,1
3,1,63206000.0,65,750000,8000,125000,11000,8000,26000,1,4,3,6,2,0,0,1,0,0,0,0,2,48,0,928000,13,1
3,1,57136000.0,48,306000,5000,109000,21000,109000,92000,9,5,2,10,6,0,0,0,0,0,0,0,1,50,2,642000,17,0
1,1,46772000.0,88,350000,104000,189000,197000,151000,57000,6,11,8,5,8,1,0,0,0,0,0,0,0,47,1,1048000,24,1
4,1,78931000.0,19,331000,197000,170000,58000,152000,35000,1,2,8,13,1,0,0,0,0,0,0,0,1,51,0,943000,23,0
2,1,53977000.0,21,620000,16000,165000,0,24000,82000,5,5,5,12,5,0,0,0,0,0,0,0,1,64,1,907000,22,0
2,1,84219000.0,27,434000,137000,400000,45000,137000,45000,1,3,4,10,1,0,0,0,0,0,0,0,2,34,0,1198000,17,0
3,0,46098000.0,86,57000,0,27000,0,0,36000,4,3,2,2,8,0,0,0,0,0,0,0,0,47,2,120000,7,0
2,1,73538000.0,92,811000,76000,428000,99000,137000,107000,3,10,4,9,7,0,0,0,0,0,0,0,0,57,1,1658000,23,0
2,1,79529000.0,1,423000,42000,706000,73000,197000,197000,1,4,8,9,2,0,0,0,0,0,0,0,2,36,0,1638000,21,0
1,1,20981000.0,14,2000,12000,10000,6000,13000,30000,1,3,1,2,8,0,0,0,0,0,0,1,1,45,0,73000,6,0
2,0,51766000.0,74,60000,51000,87000,6000,20000,51000,2,4,2,4,5,0,0,0,0,0,0,0,2,42,1,275000,10,0
2,1,55759000.0,84,675000,0,85000,10000,7000,77000,5,10,3,8,8,0,0,0,0,0,0,0,0,60,1,854000,21,0
2,1,33039000.0,4,30000,8000,12000,8000,8000,12000,1,2,0,4,5,0,0,0,0,0,0,0,1,44,1,78000,6,0
3,1,37787000.0,50,40000,1000,40000,4000,3000,18000,1,3,0,3,8,0,0,0,0,0,0,0,1,50,1,106000,6,0
2,0,27242000.0,2,3000,17000,26000,20000,1000,39000,2,2,0,3,9,0,0,0,0,0,0,1,0,52,1,106000,5,0
4,0,87188000.0,73,910000,111000,724000,49000,74000,55000,1,10,2,6,3,0,0,0,0,0,0,1,1,39,0,1923000,18,0
2,1,69930000.0,21,252000,98000,827000,219000,70000,196000,1,4,5,12,3,0,0,0,0,0,0,0,1,51,0,1662000,21,0
2,0,37697000.0,82,34000,6000,21000,11000,4000,8000,1,2,1,3,6,0,0,0,0,0,0,0,2,46,1,84000,6,0
4,1,37401000.0,14,19000,3000,19000,3000,1000,3000,2,2,0,3,7,0,0,0,0,0,0,0,2,49,1,48000,5,0
2,0,3502000.0,56,2000,1000,1000,0,0,1000,0,0,0,0,14,0,0,0,0,0,0,0,1,49,1,5000,0,0
2,1,58597000.0,20,490000,0,184000,10000,28000,21000,12,7,4,9,7,0,0,0,0,0,0,0,0,46,2,733000,20,0
4,0,82032000.0,54,332000,194000,377000,149000,125000,57000,0,4,6,7,1,0,0,0,0,0,0,0,2,74,0,1234000,17,0
2,1,28087000.0,77,53000,8000,17000,13000,0,21000,3,2,2,2,7,0,0,0,0,0,0,0,0,64,2,112000,6,0
4,0,74004000.0,5,784000,48000,560000,42000,176000,48000,1,4,6,4,3,0,0,1,1,0,0,1,2,35,0,1658000,14,2
2,1,19740000.0,65,7000,11000,3000,10000,4000,20000,2,1,1,3,5,0,0,0,0,0,0,0,1,62,1,55000,5,0
1,1,57036000.0,33,1171000,43000,219000,19000,14000,47000,4,6,3,13,9,1,0,0,0,0,0,0,0,47,1,1513000,22,1
1,1,53083000.0,65,215000,7000,33000,3000,0,13000,6,5,1,5,7,0,1,0,0,0,0,0,1,64,2,271000,11,1
4,1,69283000.0,41,674000,62000,134000,0,26000,8000,4,7,3,13,5,0,0,0,0,0,0,0,2,47,1,904000,23,0
3,0,46098000.0,86,57000,0,27000,0,0,36000,4,3,2,2,8,0,0,0,0,0,0,1,0,47,2,120000,7,0
1,1,23331000.0,92,5000,36000,7000,0,10000,45000,2,3,0,3,8,0,0,0,0,0,0,0,0,34,1,103000,6,0
1,0,23331000.0,97,104000,20000,101000,24000,15000,5000,6,5,1,5,9,0,0,0,0,0,0,0,0,34,1,269000,11,0
2,0,9255000.0,91,9000,0,7000,2000,0,4000,1,1,1,2,8,0,0,0,0,0,0,0,1,33,1,22000,4,0
4,0,67786000.0,0,431000,82000,441000,80000,20000,102000,1,3,6,6,1,0,0,0,0,0,0,1,1,63,0,1156000,15,0
4,1,71969000.0,59,1000000,0,76000,0,0,10000,3,3,4,9,8,0,1,0,0,0,0,0,0,51,1,1086000,16,1
3,0,59235000.0,4,448000,40000,469000,80000,0,91000,3,11,2,12,7,0,0,0,0,0,0,0,1,55,1,1128000,25,0
2,1,31928000.0,5,33000,4000,24000,4000,2000,5000,2,3,0,4,7,0,0,0,0,0,0,0,2,33,1,72000,7,0
3,1,74881000.0,48,505000,72000,270000,36000,27000,54000,4,9,2,12,5,0,0,0,0,0,0,0,1,61,2,964000,23,0
2,1,65819000.0,99,267000,38000,701000,149000,165000,63000,1,5,4,10,3,0,0,0,0,0,0,0,0,44,0,1383000,19,0
4,0,51411000.0,81,14000,0,3000,0,0,1000,1,0,0,3,5,0,0,0,0,0,0,0,1,69,3,18000,3,0
2,0,51983000.0,95,631000,0,115000,10000,7000,30000,3,9,2,10,7,0,0,0,0,0,0,0,0,58,1,793000,21,0
3,1,42386000.0,43,65000,4000,16000,0,4000,11000,1,3,0,3,8,0,0,0,0,0,0,0,1,36,1,100000,6,0
1,1,30390000.0,5,10000,12000,12000,25000,1000,20000,1,2,0,3,6,0,0,0,0,0,0,0,1,35,0,80000,5,0
2,0,30983000.0,50,51000,4000,50000,12000,1000,49000,1,4,0,3,8,0,0,0,0,0,0,1,0,59,0,167000,7,0
2,0,66033000.0,76,293000,35000,179000,46000,59000,65000,2,8,3,7,7,0,0,0,0,0,0,0,1,65,1,677000,18,0
1,1,37284000.0,46,11000,1000,2000,2000,1000,6000,1,0,0,3,6,0,0,0,0,0,0,0,1,47,2,23000,3,0
3,0,57530000.0,68,50000,1000,27000,6000,7000,1000,1,1,1,4,1,0,0,0,0,0,0,0,1,71,1,92000,6,0
1,1,76800000.0,33,173000,26000,255000,35000,71000,81000,1,4,4,7,1,0,0,0,0,0,0,0,2,57,0,641000,15,0
2,1,63943000.0,50,423000,184000,368000,13000,97000,21000,1,6,4,6,5,0,0,0,0,0,0,0,0,66,1,1106000,16,0
2,1,76081000.0,85,292000,30000,415000,63000,33000,200000,1,4,5,4,2,0,0,0,1,0,0,0,2,60,0,1033000,13,1
2,1,67445000.0,63,757000,80000,217000,29000,80000,11000,5,9,6,12,6,0,0,0,0,0,0,0,0,48,1,1174000,27,0
3,1,37054000.0,89,12000,1000,6000,0,1000,5000,2,1,0,3,7,0,0,0,0,0,0,0,1,55,2,25000,4,0
3,1,47175000.0,81,167000,2000,44000,6000,2000,19000,7,4,2,4,8,1,0,0,0,0,0,1,0,60,2,240000,10,1
2,0,31859000.0,77,3000,1000,3000,8000,0,5000,1,1,0,2,7,0,0,0,0,0,0,0,1,46,1,20000,3,0
2,0,27215000.0,50,30000,5000,22000,8000,9000,28000,4,2,1,4,6,0,0,0,0,0,0,0,1,61,3,102000,7,0
4,0,70179000.0,10,532000,88000,168000,69000,44000,133000,3,7,3,13,5,0,0,0,0,0,0,0,1,46,1,1034000,23,0
2,1,39922000.0,30,29000,12000,59000,19000,1000,36000,2,3,0,4,8,0,0,0,0,0,0,0,1,39,1,156000,7,0
3,1,49681000.0,66,411000,0,26000,0,0,21000,6,7,1,7,7,0,0,0,0,0,0,0,1,46,2,458000,15,0
2,1,24645000.0,16,5000,3000,4000,4000,1000,0,1,1,0,2,8,0,0,0,0,0,0,0,0,34,1,17000,3,0
2,0,79865000.0,12,71000,99000,278000,185000,121000,38000,1,5,10,5,1,0,0,0,0,0,0,0,2,68,1,792000,20,0
2,1,44322000.0,30,46000,0,40000,3000,0,3000,2,3,0,3,8,0,0,0,0,0,0,0,2,37,1,92000,6,0
2,0,47958000.0,8,268000,11000,88000,15000,3000,22000,2,6,3,5,5,0,0,0,0,0,0,0,1,70,1,407000,14,0
3,0,63972000.0,93,928000,63000,254000,0,12000,12000,4,5,4,10,4,0,1,0,0,0,0,0,0,58,1,1269000,19,1
2,1,75315000.0,14,459000,15000,171000,142000,23000,31000,2,5,4,12,2,0,0,0,0,0,0,0,2,68,1,841000,21,0
4,1,55517000.0,53,483000,0,108000,0,6000,36000,5,11,1,6,9,0,0,0,0,0,0,1,0,72,2,633000,18,0
4,1,75283000.0,26,733000,9000,180000,12000,19000,66000,11,6,3,5,4,0,0,0,0,0,0,0,1,65,3,1019000,14,0
4,0,82800000.0,23,1006000,22000,115000,59000,68000,45000,1,7,6,12,3,0,0,1,1,0,0,1,0,76,0,1315000,25,2
2,1,38998000.0,92,34000,1000,14000,0,0,5000,3,2,0,3,8,0,0,0,0,0,1,0,0,68,2,54000,5,0
3,0,90638000.0,29,1156000,120000,915000,94000,144000,96000,1,3,4,10,1,0,0,1,0,0,0,1,2,31,0,2525000,17,1
3,1,27161000.0,41,7000,4000,23000,7000,0,11000,1,1,0,3,7,0,0,0,0,0,0,0,1,36,1,52000,4,0
2,1,42014000.0,56,244000,15000,108000,4000,15000,50000,6,7,1,6,8,0,0,0,0,0,0,1,0,45,1,436000,14,0
4,1,38201000.0,19,233000,0,23000,0,0,12000,4,5,1,5,8,0,0,0,0,0,0,0,1,62,1,268000,11,0
2,1,45203000.0,4,35000,3000,67000,10000,8000,24000,1,3,1,3,6,0,0,0,0,0,0,1,2,40,2,147000,7,0
4,1,81574000.0,89,1252000,0,465000,46000,35000,0,1,4,5,8,1,0,1,1,0,0,0,0,2,75,0,1798000,17,2
2,1,34935000.0,71,34000,4000,66000,3000,10000,20000,1,2,1,4,7,0,0,0,0,0,0,0,1,30,0,137000,7,0
3,0,60482000.0,81,255000,43000,134000,37000,14000,24000,1,7,2,7,7,0,0,0,0,0,0,0,1,46,1,507000,16,0
